City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
322,Hashtrud,IR,2020-12-02 3:47,37.48,47.05,31.75,94,82,0.63
323,Morgan City,US,2020-12-02 3:47,29.7,-91.21,44.6,100,1,4.14
324,Lexington Park,US,2020-12-02 3:47,38.27,-76.45,42.8,48,40,10.29
325,Kutum,SD,2020-12-02 3:47,14.2,24.67,55.18,35,0,4.81
326,Port Macquarie,AU,2020-12-02 3:47,-31.43,152.92,75.2,73,76,19.46
327,Shenzhen,CN,2020-12-02 3:45,22.55,114.07,73,66,0,3
328,Sinyavskoye,RU,2020-12-02 3:47,47.28,39.28,26.6,79,75,20.13
329,Mundo Nuevo,MX,2020-12-02 3:47,18.7,-95.5,71.73,84,100,6.55
330,Ayan,RU,2020-12-02 3:47,56.45,138.17,10.96,82,96,15.37
331,Moyale,KE,2020-12-02 3:47,3.52,39.06,68.05,66,55,3.74
332,Riachao Do Jacuipe,BR,2020-12-02 3:47,-11.81,-39.39,71.28,85,7,5.66
333,Kaoma,ZM,2020-12-02 3:47,-14.78,24.8,66.6,92,100,5.68
334,Pishin,PK,2020-12-02 3:47,30.58,67,56.86,34,0,0.58
335,Mahebourg,MU,2020-12-02 3:46,-20.41,57.7,77,94,40,8.05
336,Cherskiy,RU,2020-12-02 3:44,68.75,161.3,-17.19,86,1,5.77
337,Sao Joao Da Barra,BR,2020-12-02 3:47,-21.64,-41.05,74.75,93,100,6.11
338,Irbeyskoye,RU,2020-12-02 3:47,55.64,95.45,12.52,93,100,9.37
339,Newport,GB,2020-12-02 3:46,51.59,-3,42.01,92,86,2.73
340,Sevlievo,BG,2020-12-02 3:47,43.03,25.11,23,77,47,2.1
341,Luohe,CN,2020-12-02 3:47,33.57,114.04,42.31,65,57,5.32
342,Nuevo Ideal,MX,2020-12-02 3:47,24.89,-105.07,48.16,52,0,6.78
343,Kuandian,CN,2020-12-02 3:47,40.73,124.78,28.85,71,100,4.14
344,Marsa Matruh,EG,2020-12-02 3:47,31.35,27.25,53.6,100,40,6.93
345,Araouane,ML,2020-12-02 3:47,18.9,-3.53,73.81,20,97,10.47
346,Mehamn,NO,2020-12-02 3:47,71.04,27.85,28.72,93,100,11.99
347,Aksu,CN,2020-12-02 3:45,41.12,80.26,26.01,84,69,4.85
348,Karema,TZ,2020-12-02 3:47,-6.82,30.44,70.18,82,100,5.23
349,Nioro,GM,2020-12-02 3:47,13.35,-15.75,70.95,50,81,6.93
350,Eston,CA,2020-12-02 3:47,51.15,-108.75,17.01,78,20,6.93
351,North Augusta,US,2020-12-02 3:46,33.5,-81.97,37.4,55,1,5.82
352,Nouadhibou,MR,2020-12-02 3:47,20.93,-17.03,66.2,88,100,9.17
353,San Vicente,AR,2020-12-02 3:45,-26.62,-54.13,66.92,87,12,1.86
354,Shu,KZ,2020-12-02 3:47,43.6,73.76,29.89,83,56,0.85
355,Itainopolis,BR,2020-12-02 3:47,-7.45,-41.48,80.91,46,73,1.59
356,Talaya,RU,2020-12-02 3:47,61.38,152.75,-6.92,83,0,2.84
357,Ipueiras,BR,2020-12-02 3:43,-7.03,-40.45,76.05,49,88,4.25
358,Paita,PE,2020-12-02 3:47,-5.09,-81.11,66.43,82,86,8.57
359,Parry Sound,CA,2020-12-02 3:42,45.35,-80.03,28.99,92,100,15.39
360,Zhigansk,RU,2020-12-02 3:47,66.77,123.37,-10.97,90,100,22.3
361,Mao,ES,2020-12-02 3:44,39.89,4.27,51.8,76,0,19.46
362,Guanica,PR,2020-12-02 3:47,17.97,-66.91,73,92,79,4.18
363,Waverly,US,2020-12-02 3:47,42.74,-84.62,30.99,74,1,13.87
364,Walvis Bay,NA,2020-12-02 3:44,-22.96,14.51,55.99,93,30,10.29
365,Baykit,RU,2020-12-02 3:47,61.67,96.37,-6.27,87,71,2.93
366,Castelo Do Piaui,BR,2020-12-02 3:47,-5.32,-41.55,78.33,55,25,1.97
367,Laguna,US,2020-12-02 3:47,38.42,-121.42,48.99,70,1,1.95
368,Chitipa,MW,2020-12-02 3:47,-9.7,33.27,66.76,80,98,1.63
369,Ermioni,GR,2020-12-02 3:47,37.39,23.24,54,80,86,6.38
370,Baruun-Urt,MN,2020-12-02 3:47,46.68,113.28,10,88,1,10.02
371,Nuuk,GL,2020-12-02 3:47,64.18,-51.72,21.2,67,1,9.17
372,Ancud,CL,2020-12-02 3:47,-41.87,-73.82,52,93,75,4.7
373,Sabzevar,IR,2020-12-02 3:47,36.21,57.68,41,86,46,6.93
374,Ambanja,MG,2020-12-02 3:47,-13.68,48.45,79.05,79,20,2.71
375,Otane,NZ,2020-12-02 3:47,-39.88,176.63,68,61,77,3
376,Guangyuan,CN,2020-12-02 3:47,32.44,105.82,48,89,86,9.01
377,Kamenskiy,RU,2020-12-02 3:47,50.89,45.49,9.73,95,5,10.11
378,Kholm,RU,2020-12-02 3:47,59.27,32.85,30.4,97,100,7.31
379,Tuatapere,NZ,2020-12-02 3:47,-46.13,167.68,48.6,91,65,10.89
380,Yatou,CN,2020-12-02 3:47,37.15,122.38,42.19,65,79,3.51
381,California City,US,2020-12-02 3:47,35.13,-117.99,54,33,1,10.29
382,Iranshahr,IR,2020-12-02 3:47,27.2,60.68,55.4,17,0,6.93
383,Dzerzhinskoye,RU,2020-12-02 3:47,56.83,95.23,8.6,92,85,5.91
384,Kulai,MY,2020-12-02 3:47,1.66,103.6,93,88,40,4.09
385,Cutler Ridge,US,2020-12-02 3:47,25.58,-80.34,53.6,81,1,4.7
386,Atar,MR,2020-12-02 3:47,20.52,-13.05,76.17,23,100,3.74
387,Ballina,AU,2020-12-02 3:47,-28.87,153.57,95,62,14,18.34
388,Ayr,GB,2020-12-02 3:47,55.46,-4.63,48.99,93,75,8.05
389,Tiznit,MA,2020-12-02 3:47,29.58,-9.5,58.46,51,0,3.27
390,Duncan,US,2020-12-02 3:45,34.5,-97.96,45,45,1,12.75
391,Piacabucu,BR,2020-12-02 3:44,-10.41,-36.43,76.37,85,4,8.37
392,Jardim,BR,2020-12-02 3:47,-21.48,-56.14,72.81,94,48,3.02
393,Arua,UG,2020-12-02 3:47,3.02,30.91,64.22,70,100,1.92
394,Frontera,MX,2020-12-02 3:47,26.93,-101.45,57,37,0,1.01
395,Road Town,VG,2020-12-02 3:43,18.42,-64.62,75.99,85,58,1.01
396,Vila Velha,BR,2020-12-02 3:47,-20.33,-40.29,77,88,75,8.05
397,Sinnamary,GF,2020-12-02 3:47,5.38,-52.95,77.45,87,79,9.55
398,Marquette,US,2020-12-02 3:47,46.53,-87.63,30,78,0,8.01
399,Tura,IN,2020-12-02 3:47,25.52,90.22,75.16,58,0,1.54
400,Davila,PH,2020-12-02 3:47,18.47,120.58,82.4,74,75,25.28
401,Ahtopol,BG,2020-12-02 3:47,42.1,27.95,32,93,20,5.82
402,Poum,NC,2020-12-02 3:47,-20.23,164.02,77.67,69,0,13.91
403,Yar-Sale,RU,2020-12-02 3:47,66.83,70.83,19.08,93,30,19.71
404,Orel-Izumrud,RU,2020-12-02 3:47,43.46,39.92,48.2,61,90,6.71
405,Denpasar,ID,2020-12-02 3:45,-8.65,115.22,84.2,79,40,4.7
406,Canakkale,TR,2020-12-02 3:47,40.08,26.83,35.6,80,20,6.93
407,Kununurra,AU,2020-12-02 3:47,-15.77,128.73,86,70,99,5.82
408,Hovd,MN,2020-12-02 3:45,48.01,91.64,12.42,80,0,1.19
409,Skibbereen,IE,2020-12-02 3:47,51.55,-9.27,48.2,87,75,6.93
410,Bilma,NE,2020-12-02 3:47,18.69,12.92,60.46,29,0,9.98
411,Ilulissat,GL,2020-12-02 3:47,69.22,-51.1,17.6,67,99,8.05
412,Santo Tomas,PH,2020-12-02 3:47,14.11,121.14,86,70,75,8.05
413,Zabol,AF,2020-12-02 3:47,32.25,67.25,50.5,43,0,0.45
414,Palmer,US,2020-12-02 3:47,42.16,-72.33,42.8,52,75,9.17
415,Huarmey,PE,2020-12-02 3:47,-10.07,-78.15,67.05,79,100,7.25
416,Matamoros,MX,2020-12-02 3:47,25.53,-103.25,64.4,36,5,1.3
417,Warrington,GB,2020-12-02 3:47,53.39,-2.58,44.01,93,100,5.5
418,Matagami,CA,2020-12-02 3:47,49.75,-77.63,17.6,92,75,16.11
419,Novoagansk,RU,2020-12-02 3:47,61.94,76.66,10.36,95,95,12.39
420,Khasan,RU,2020-12-02 3:47,42.43,130.64,30.94,76,37,9.26
421,Doboj,BA,2020-12-02 3:47,44.73,18.09,30.2,100,75,1.12
422,Lanivtsi,UA,2020-12-02 3:46,49.86,26.09,24.03,98,56,5.1
423,Tomatlan,MX,2020-12-02 3:47,19.93,-105.25,72.63,85,94,1.48
424,Altus,US,2020-12-02 3:45,34.64,-99.33,44.6,52,1,12.75
425,Sulangan,PH,2020-12-02 3:47,11.14,123.72,83.21,77,100,8.01
426,Mayumba,GA,2020-12-02 3:47,-3.43,10.66,77.11,89,100,5.95
427,Mosquera,CO,2020-12-02 3:47,4.71,-74.23,53.6,100,40,4.7
428,Kasempa,ZM,2020-12-02 3:47,-13.46,25.83,63.63,96,98,3.96
429,Galveston,US,2020-12-02 3:42,29.37,-94.97,64.99,55,75,21.92
430,Port-Gentil,GA,2020-12-02 3:45,-0.72,8.78,79.5,83,100,12.75
431,Myskhako,RU,2020-12-02 3:47,44.67,37.74,37.4,86,75,17.9
432,Feni,BD,2020-12-02 3:47,23.02,91.41,76.32,57,0,3.13
433,Rupert,US,2020-12-02 3:47,42.62,-113.68,24.8,79,1,3.36
434,Kembe,CF,2020-12-02 3:47,4.62,21.89,67.05,50,0,2.28
435,Lavrentiya,RU,2020-12-02 3:47,65.58,-171,9.32,89,0,13.8
436,Sungairaya,ID,2020-12-02 3:47,0.7,108.9,88.61,60,0,5.88
437,Kanye,BW,2020-12-02 3:47,-24.97,25.33,62.91,30,0,6.76
438,Betlitsa,RU,2020-12-02 3:47,54.01,33.96,23.18,97,96,5.7
439,Dehloran,IR,2020-12-02 3:47,32.69,47.27,64.11,51,98,9.71
440,Ponta Do Sol,PT,2020-12-02 3:47,32.67,-17.1,62.6,82,40,10.29
441,Dzhebariki-Khaya,RU,2020-12-02 3:47,62.22,135.8,-7.42,90,100,4.18
442,Lunenburg,CA,2020-12-02 3:47,44.38,-64.32,57.99,100,100,27.51
443,Vestmanna,FO,2020-12-02 3:47,62.16,-7.17,42.8,81,75,14.99
444,Bandar-E Lengeh,IR,2020-12-02 3:47,26.56,54.88,66.2,82,6,4.7
445,Black River,JM,2020-12-02 3:47,18.03,-77.85,80.01,74,40,6.93
446,Amsterdam,NL,2020-12-02 3:45,52.37,4.89,44.01,93,75,3.36
447,Amuntai,ID,2020-12-02 3:43,-2.42,115.25,90.72,55,100,2.04
448,Kaeo,NZ,2020-12-02 3:47,-35.1,173.78,71.01,71,66,8.99
449,Fare,PF,2020-12-02 3:47,-16.7,-151.02,81.19,75,26,14.18
450,Gafanha Da Encarnacao,PT,2020-12-02 3:47,40.62,-8.73,54,93,0,3.36
451,Salalah,OM,2020-12-02 3:44,17.02,54.09,77,78,75,3.36
452,Castelnaudary,FR,2020-12-02 3:47,43.32,1.95,42.01,86,90,17.22
453,Bodden Town,KY,2020-12-02 3:47,19.28,-81.25,78.8,88,75,11.41
454,Qandala,SO,2020-12-02 3:47,11.47,49.87,77.88,71,10,2.59
455,Vila Franca Do Campo,PT,2020-12-02 3:47,37.72,-25.43,60.8,87,75,24.16
456,Aykhal,RU,2020-12-02 3:47,66,111.5,14,92,75,13.42
457,Shimoda,JP,2020-12-02 3:47,34.67,138.95,50,93,75,20.8
458,Parabel,RU,2020-12-02 3:47,58.7,81.48,5.23,93,0,6.62
459,Grindavik,IS,2020-12-02 3:47,63.84,-22.43,33.8,80,75,17.22
460,Sechura,PE,2020-12-02 3:47,-5.56,-80.82,68.61,74,77,12.5
461,Kalmunai,LK,2020-12-02 3:47,7.42,81.82,76.21,89,100,21.39
462,Bhadrapur,NP,2020-12-02 3:47,26.54,88.09,74.08,46,0,3.49
463,Wukari,NG,2020-12-02 3:47,7.85,9.78,68.99,28,1,1.19
464,Moose Factory,CA,2020-12-02 3:47,51.26,-80.61,19.4,92,1,6.93
465,Setermoen,NO,2020-12-02 3:47,68.86,18.35,23,100,97,21.92
466,Ketchikan,US,2020-12-02 3:47,55.34,-131.65,46.4,93,90,23.04
467,Mugur-Aksy,RU,2020-12-02 3:47,50.35,90.5,4.86,77,11,2.82
468,Kungurtug,RU,2020-12-02 3:47,50.6,97.52,2.61,86,94,1.34
469,Cabra,ES,2020-12-02 3:47,37.47,-4.44,46,85,0,2.77
470,Rincon,US,2020-12-02 3:47,32.3,-81.24,37,74,1,8.05
471,Makakilo City,US,2020-12-02 3:47,21.35,-158.09,82.4,65,40,6.93
472,Neiafu,TO,2020-12-02 3:45,-18.65,-173.98,82.4,69,75,10.29
473,Tuy Hoa,VN,2020-12-02 3:47,13.08,109.3,77.54,82,49,17.87
474,Chala,TZ,2020-12-02 3:47,-7.58,31.27,60.8,87,75,0.4
475,Ust-Kuyga,RU,2020-12-02 3:47,70.02,135.6,-7.69,89,100,8.1
476,Tres Arroyos,AR,2020-12-02 3:47,-38.37,-60.28,70.34,29,3,17.69
477,Grandview,US,2020-12-02 3:42,38.89,-94.53,41,47,1,8.05
478,Saint Anthony,US,2020-12-02 3:47,45.02,-93.22,28.99,68,20,2.48
479,Aswan,EG,2020-12-02 3:47,24.09,32.91,53.46,42,0,4.65
480,Fukue,JP,2020-12-02 3:47,32.69,128.84,59,47,40,9.17
481,Velka Nad Velickou,CZ,2020-12-02 3:47,48.88,17.52,28.99,100,2,2.24
482,Moranbah,AU,2020-12-02 3:47,-22,148.05,101.46,22,3,11.74
483,Saint-Pierre,RE,2020-12-02 3:47,-21.34,55.48,80.6,69,90,2.24
484,Kondoa,TZ,2020-12-02 3:47,-4.9,35.78,64.44,88,87,3.67
485,Banyo,CM,2020-12-02 3:47,6.75,11.82,64.81,40,87,2.73
486,Borogontsy,RU,2020-12-02 3:47,62.67,131.17,-15.77,88,100,3.91
487,Haines Junction,CA,2020-12-02 3:47,60.75,-137.51,32.77,94,100,4.32
488,Deputatskiy,RU,2020-12-02 3:47,69.3,139.9,-5.85,91,100,5.48
489,Dafeng,CN,2020-12-02 3:47,23.45,108.59,57.67,60,92,7.45
490,Turukhansk,RU,2020-12-02 3:47,65.82,87.98,8.1,95,100,19.06
491,Noumea,NC,2020-12-02 3:47,-22.28,166.46,87.8,45,0,13.87
492,Arak,IR,2020-12-02 3:47,34.09,49.69,39.49,72,17,1.74
493,Bairiki,KI,2020-12-02 3:47,1.33,172.98,84.2,70,40,11.41
494,Codrington,AU,2020-12-02 3:47,-38.27,141.97,58.17,57,5,14.14
495,Kolpashevo,RU,2020-12-02 3:47,58.31,82.91,4.57,94,54,5.39
496,Vysotsk,RU,2020-12-02 3:47,60.63,28.57,37.99,96,100,1.01
497,Luanda,AO,2020-12-02 3:47,-8.84,13.23,77,88,75,2.24
498,Alamogordo,US,2020-12-02 3:45,32.9,-105.96,46.4,20,1,12.75
499,Palau,PW,2020-12-02 3:47,7.5,134.62,84.2,74,75,5.82
500,Cabedelo,BR,2020-12-02 3:45,-6.98,-34.83,78.8,83,20,8.05
501,Adre,TD,2020-12-02 3:47,13.47,22.2,61.9,28,4,11.32
502,Yakeshi,CN,2020-12-02 3:47,49.28,120.73,1.67,92,68,5.3
503,Santa Lucia,ES,2020-12-02 3:47,27.91,-15.54,64.99,72,20,2.24
504,Mhango,TZ,2020-12-02 3:47,-3.28,32.85,67.71,80,96,1.32
505,Chontalpa,MX,2020-12-02 3:47,17.7,-93.52,65.05,95,100,2.95
506,Honningsvag,NO,2020-12-02 3:47,70.98,25.97,34.52,84,100,17.9
507,Kribi,CM,2020-12-02 3:47,2.95,9.92,78.75,86,16,6.73
508,Vieux-Habitants,GP,2020-12-02 3:47,16.06,-61.77,69.8,94,20,1.12
509,Qui Nhon,VN,2020-12-02 3:44,13.77,109.23,77.36,79,61,20.76
510,Martinsburg,US,2020-12-02 3:47,39.46,-77.96,36,55,90,13.87
511,Athabasca,CA,2020-12-02 3:47,54.72,-113.29,28.4,58,15,5.82
512,Kisangani,CD,2020-12-02 3:47,0.52,25.2,73.09,79,100,0.92
513,Kafue,ZM,2020-12-02 3:47,-15.77,28.18,70.32,85,100,1.72
514,Sambava,MG,2020-12-02 3:47,-14.27,50.17,77.61,79,90,3.56
515,Havre-Saint-Pierre,CA,2020-12-02 3:47,50.23,-63.6,48.2,93,75,18.34
516,Velsk,RU,2020-12-02 3:47,61.07,42.1,26.38,96,100,9.73
517,Hohhot,CN,2020-12-02 3:46,40.81,111.65,17.6,52,0,20.13
518,Vanino,RU,2020-12-02 3:47,49.09,140.25,16.02,73,92,9.91
519,Horta,PT,2020-12-02 3:43,38.53,-28.63,62.04,79,100,31.54
520,Geraldton,AU,2020-12-02 3:47,-28.77,114.6,78.8,29,0,17.22
521,Adrar,MR,2020-12-02 3:47,20.5,-10.07,76.01,19,93,8.97
522,Gobabis,NA,2020-12-02 3:47,-22.45,18.97,66.2,15,1,3.36
523,Inuvik,CA,2020-12-02 3:47,68.35,-133.72,1.4,84,14,5.82
524,Wamba,NG,2020-12-02 3:47,8.93,8.6,70.23,23,0,3.02
525,Demyanovo,RU,2020-12-02 3:47,60.35,47.08,20.59,96,99,7.83
526,Zyryanovsk,KZ,2020-12-02 3:47,49.74,84.27,5.47,88,0,0.11
527,Beihai,CN,2020-12-02 3:47,21.48,109.1,67.73,56,82,11.32
528,High Level,CA,2020-12-02 3:47,58.52,-117.14,14,100,75,2.24
529,Riyadh,SA,2020-12-02 3:47,24.69,46.72,62.6,93,75,5.82
530,Tezu,IN,2020-12-02 3:47,27.92,96.17,75.34,29,1,2.95
531,Urdoma,RU,2020-12-02 3:47,61.75,48.54,21.74,96,100,8.79
532,Jiwani,PK,2020-12-02 3:47,25.05,61.74,74.44,54,0,4.94
533,Staryy Krym,UA,2020-12-02 3:47,45.03,35.1,36.91,88,3,2.04
534,Melfi,IT,2020-12-02 3:47,41,15.65,42.01,80,75,5.82
535,Brejo Da Madre De Deus,BR,2020-12-02 3:47,-8.15,-36.37,67.78,89,49,7.18
536,Yuksekova,TR,2020-12-02 3:46,37.57,44.29,32,89,90,4.7
537,Ngawen,ID,2020-12-02 3:47,-7,111.31,87.53,62,77,0.22
538,Maniitsoq,GL,2020-12-02 3:47,65.42,-52.9,14.43,90,89,12.37
539,Yerbogachen,RU,2020-12-02 3:47,61.28,108.01,6.39,92,100,15.03
540,Lensk,RU,2020-12-02 3:47,60.73,114.93,12.25,93,100,17.29
541,Bonthe,SL,2020-12-02 3:47,7.53,-12.51,77.99,86,14,2.21
542,Siniscola,IT,2020-12-02 3:47,40.57,9.69,51.8,71,0,9.17
543,Taltal,CL,2020-12-02 3:47,-25.4,-70.48,58.53,79,26,1.1
544,Khambhat,IN,2020-12-02 3:47,22.3,72.62,69.8,64,6,5.82
545,Ambilobe,MG,2020-12-02 3:47,-13.2,49.05,80.06,70,48,6.13
546,Iskateley,RU,2020-12-02 3:44,67.68,53.15,26.11,96,97,23
547,Maribondo,BR,2020-12-02 3:47,-9.58,-36.31,73.4,94,0,3.36
548,Kamuli,UG,2020-12-02 3:47,0.95,33.12,61.93,90,54,1.79
549,Teguise,ES,2020-12-02 3:47,29.06,-13.56,60.8,87,0,6.93
550,Namatanai,PG,2020-12-02 3:47,-3.67,152.43,83.97,71,100,4.63
551,Ashland,US,2020-12-02 3:47,40.82,-82.27,32,96,90,16.11
552,Margate,GB,2020-12-02 3:45,51.38,1.39,44.01,74,63,3
553,Sept-Iles,CA,2020-12-02 3:47,50.2,-66.38,43,100,100,8.05
554,Aklavik,CA,2020-12-02 3:47,68.22,-135.01,1.4,84,2,5.82
555,Wawa,NG,2020-12-02 3:47,9.9,4.42,69.8,27,3,0.87
556,San Jose,US,2020-12-02 3:43,37.34,-121.89,53.6,58,5,1.72
557,Edgewater,US,2020-12-02 3:43,28.99,-80.9,43,70,1,5.82
558,Corrientes,AR,2020-12-02 3:47,-27.48,-58.83,80.01,84,0,3.06
559,Nahrin,AF,2020-12-02 3:47,36.06,69.13,52.83,42,0,2.68
560,Abhar,IR,2020-12-02 3:47,36.15,49.22,37.89,76,0,2.15
561,Balkanabat,TM,2020-12-02 3:47,39.51,54.37,42.55,64,0,5.1
562,Sur,OM,2020-12-02 3:47,22.57,59.53,74.88,68,0,1.81
563,Altay,CN,2020-12-02 3:47,47.87,88.12,16.66,70,0,2.82
564,Jitra,MY,2020-12-02 3:47,6.27,100.42,82.4,78,20,3.36
565,Lokosovo,RU,2020-12-02 3:47,61.13,74.82,10.83,95,94,10.38
566,Monrovia,LR,2020-12-02 3:47,6.3,-10.8,77,94,40,4.7
567,Sawtell,AU,2020-12-02 3:47,-30.38,153.1,78.8,65,40,17.22
568,Talavera De La Reina,ES,2020-12-02 3:47,39.96,-4.83,43.03,67,63,1.1
569,Ust-Kut,RU,2020-12-02 3:47,56.79,105.77,8.92,91,100,6.2
570,Navahrudak,BY,2020-12-02 3:47,53.6,25.83,19.36,99,0,5.73
571,Isangel,VU,2020-12-02 3:47,-19.55,169.27,86,62,75,5.82
572,Nemuro,JP,2020-12-02 3:47,43.32,145.57,33.8,47,20,5.82
573,Krasnyy Kholm,RU,2020-12-02 3:45,58.06,37.12,20.59,97,92,5.37
574,Vorchdorf,AT,2020-12-02 3:47,48,13.92,28.99,91,79,4
575,Torit,SS,2020-12-02 3:47,4.41,32.57,73.65,64,100,3.22
576,Auki,SB,2020-12-02 3:47,-8.77,160.7,83.84,74,84,1.74
577,Grand Gaube,MU,2020-12-02 3:47,-20.01,57.66,80.01,81,4,5.99
578,Amarwara,IN,2020-12-02 3:47,22.3,79.17,71.26,29,31,4.12
